,PUI_bus_CP1,PUI_bus_CP2,PUI_bus_CP3
2024-10-17 07:05:00,151.62065797249406,199.99999962392258,199.99999982260817
2024-10-17 07:10:00,135.87135575612425,199.99999950197545,199.99999939738652
2024-10-17 07:15:00,61.862204900402794,199.9999997540704,199.9999994034917
2024-10-17 07:20:00,107.66766823664793,199.99999964965184,199.99999847588305
2024-10-17 07:25:00,45.1590202543426,199.99999988510143,199.99999981710698
2024-10-17 07:30:00,95.47027995755502,199.99999976690543,199.999999815052
2024-10-17 07:35:00,153.83339006834458,199.99999955518066,199.99999981790836
2024-10-17 07:40:00,116.17034940242594,199.9999986380806,199.99999981826912
2024-10-17 07:45:00,116.29620701795278,199.99999947216364,199.99999917698295
2024-10-17 07:50:00,86.90271521825636,199.99999948978487,199.99999848246435
2024-10-17 07:55:00,79.73108205890361,199.99999960821748,199.9999984790469
2024-10-17 08:00:00,80.27578412497118,199.99999966417658,199.99999846644664
2024-10-17 08:05:00,82.09395607586819,199.99999940580636,199.99999846975808
2024-10-17 08:10:00,71.17897287785408,199.99999962575174,199.9999984964991
2024-10-17 08:15:00,123.48650574328943,199.99999954329118,199.99999847633563
2024-10-17 08:20:00,112.53994233247168,199.99999972379553,199.99999846992887
2024-10-17 08:25:00,116.77539131815561,199.99999883811185,199.99999847609388
2024-10-17 08:30:00,80.16190283095776,199.9999995147497,199.99999847084305
2024-10-17 08:35:00,79.77995653092084,199.99999862876035,199.99999847184318
2024-10-17 08:40:00,67.87657756879531,199.99999836600614,199.99999847644284
2024-10-17 08:45:00,63.69391875426756,199.99999987924426,199.9999986911429
2024-10-17 08:50:00,78.34561094935141,199.9999998716166,199.99999958376878
2024-10-17 08:55:00,70.16253397680879,199.9999995985122,199.99999958412326
2024-10-17 09:00:00,67.3424910131956,178.93223796166475,199.9999996697894
2024-10-17 09:05:00,116.92766926602545,177.45764592989377,199.99999966928473
2024-10-17 09:10:00,103.91649185691408,180.4809692207449,199.99999981675515
2024-10-17 09:15:00,82.55170435088486,142.1268384739309,199.99999981441024
2024-10-17 09:20:00,152.92331836439735,113.11130778028111,199.9999998202099
2024-10-17 09:25:00,136.7308033279874,189.929503548811,199.99999845823294
2024-10-17 09:30:00,91.2145011729601,190.22666630986984,199.99999846483107
2024-10-17 09:35:00,114.12002153504568,191.64459528551535,199.99999845940732
2024-10-17 09:40:00,81.86342810899488,193.76652692912478,199.99999847570538
2024-10-17 09:45:00,71.73071796671593,193.7505926122675,199.9999984706634
2024-10-17 09:50:00,61.55730023736603,193.10378505033904,199.9999984557486
2024-10-17 09:55:00,49.31411678346797,190.83385068385687,199.9999984463209
2024-10-17 10:00:00,68.49449604117449,199.9999995443965,199.9999989456184
2024-10-17 10:05:00,64.26543522978417,199.99999952215651,199.9999996275101
2024-10-17 10:10:00,63.8489357057398,199.99999951962312,199.99999970473138
2024-10-17 10:15:00,99.98783090728007,199.99999980716606,199.9999997046713
2024-10-17 10:20:00,99.42218975755137,199.99999930984114,199.99999970506056
2024-10-17 10:25:00,123.47193228850128,199.99999847673882,199.99999981896096
2024-10-17 10:30:00,86.85109751853204,199.99999895104025,199.99999910449765
2024-10-17 10:35:00,64.17496739967258,199.9999998853764,199.99999846416395
2024-10-17 10:40:00,53.17663485975091,199.999999732759,199.99999848424375
2024-10-17 10:45:00,34.44623727569446,199.9999997279123,199.99999848235385
2024-10-17 10:50:00,28.378145807856086,199.99999947931275,199.99999847157858
2024-10-17 10:55:00,28.54840313897799,199.9999995277042,199.99999846883836
2024-10-17 11:00:00,75.6929215616321,199.9999993096626,199.99999847343707
2024-10-17 11:05:00,100.46746980237626,199.9999996075097,199.99999845887604
2024-10-17 11:10:00,101.44420920482338,199.99999822806296,199.9999984679674
2024-10-17 11:15:00,102.54893162173946,199.99999977146584,199.99999845826522
2024-10-17 11:20:00,77.82939570479985,199.99999938180522,199.99999940658836
2024-10-17 11:25:00,47.27087714201822,199.99999938343,199.99999957737546
2024-10-17 11:30:00,29.799270023505752,199.99999934813493,199.99999958067107
2024-10-17 11:35:00,11.754063017368928,199.99999936044455,199.99999957714877
2024-10-17 11:40:00,34.05943843205512,199.99999987392297,199.99999869003588
2024-10-17 11:45:00,20.500693682074253,199.99999827807244,199.99999847709745
2024-10-17 11:50:00,47.956353142734784,199.99999862494747,199.99999846102827
2024-10-17 11:55:00,45.861227341219134,199.99999911742484,199.99999847415887
2024-10-17 12:00:00,153.8718106524881,199.99999941795207,199.99999846883406
2024-10-17 12:05:00,138.30418414608528,199.9999994170815,199.99999915984793
2024-10-17 12:10:00,122.03081934303476,199.99999983586682,199.99999981899077
2024-10-17 12:15:00,118.75938343073595,199.99999978445223,199.99999981610532
2024-10-17 12:20:00,119.84694701945666,199.99999963588022,199.99999981578853
2024-10-17 12:25:00,94.51655642058972,199.99999975976752,199.99999917473767
2024-10-17 12:30:00,91.05685443582091,199.9999996607803,199.99999957880829
2024-10-17 12:35:00,91.1956898133302,199.9999993838376,199.99999957780216
2024-10-17 12:40:00,119.70382516682906,199.9999993894051,199.9999995808559
2024-10-17 12:45:00,117.7842378011108,199.99999959277096,199.99999957738507
2024-10-17 12:50:00,93.42404854847179,199.9999996835904,199.99999793724425
2024-10-17 12:55:00,92.73949053123901,199.9999995456788,199.99999844995867
2024-10-17 13:00:00,125.30293042845462,199.9999997763406,199.99999960020705
2024-10-17 13:05:00,83.65731933728652,199.99999831698224,199.99999960177323
2024-10-17 13:10:00,75.81894590053173,199.99999947293898,199.99999920065034
2024-10-17 13:15:00,81.29673506980741,199.99999822835736,199.9999995761855
2024-10-17 13:20:00,92.41324167570487,199.99999952644342,199.99999943286872
2024-10-17 13:25:00,92.24434941376445,199.99999959178786,199.99999947887804
2024-10-17 13:30:00,117.10885976075261,199.9999996096151,199.99999962564257
2024-10-17 13:35:00,105.14798448298647,199.99999993079462,199.9999998031385
2024-10-17 13:40:00,83.08406196195651,199.9999999361294,199.99999980494036
2024-10-17 13:45:00,84.71203594386924,199.99999994237234,199.999999803186
2024-10-17 13:50:00,82.57211371845638,199.99999997189371,199.9999998262413
2024-10-17 13:55:00,90.69952277431793,199.99999983885914,199.99999982773596
2024-10-17 14:00:00,89.70589344114501,199.999999602216,183.42463735103942
2024-10-17 14:05:00,69.68630435834558,199.99999991614433,183.64713892204483
2024-10-17 14:10:00,66.97635915629382,199.99999990814615,186.7184584450502
2024-10-17 14:15:00,69.38506823007442,199.9999997046077,188.76438618409304
2024-10-17 14:20:00,131.47639204678816,199.9999997029724,188.78452474453132
2024-10-17 14:25:00,130.0219795782594,199.99999979225007,188.74249300782438
2024-10-17 14:30:00,135.02645114764874,199.99999978130555,188.7554936031248
2024-10-17 14:35:00,140.1278165485489,199.999999836048,188.4202962523054
2024-10-17 14:40:00,120.09143929823689,199.99999906962645,186.49443792841842
2024-10-17 14:45:00,137.3516134642162,199.99999912044245,184.89575841511362
2024-10-17 14:50:00,130.4659421621799,199.99999914169476,182.7005597466878
2024-10-17 14:55:00,148.0838640833182,199.9999995853055,182.67613356993598
2024-10-17 15:00:00,143.5212761140803,199.99999918849517,184.90838490610764
2024-10-17 15:05:00,114.42810197630679,199.99999955226608,187.2567073541856
2024-10-17 15:10:00,150.44723195628228,199.99999985388098,188.19232918377773
2024-10-17 15:15:00,140.84075820029423,199.99999978221737,190.64551787673707
2024-10-17 15:20:00,92.35567332583871,199.99999978108087,188.44940121748687
2024-10-17 15:25:00,97.37304515539446,199.99999986184284,188.3865913709037
2024-10-17 15:30:00,82.12136686543873,199.99999979616527,188.37050662430673
2024-10-17 15:35:00,56.67471568245166,199.99999981917205,188.3496461360325
2024-10-17 15:40:00,33.596906880930874,199.99999992263835,185.7074949295967
2024-10-17 15:45:00,16.239032984895864,199.99999962515986,188.141699033993
2024-10-17 15:50:00,7.497800718625755,199.99999993994243,179.89302402553298
2024-10-17 15:55:00,9.403359398611107,199.9999999400039,177.8362943421543
2024-10-17 16:00:00,76.45995824495974,199.99999964848024,199.9999998223182
2024-10-17 16:05:00,117.97819050451339,199.99999977407512,199.99999984183538
2024-10-17 16:10:00,122.00486596437602,199.99999965503406,199.99999943702085
2024-10-17 16:15:00,128.25655594870653,199.99999964227376,199.99999992479928
2024-10-17 16:20:00,81.61067412498181,199.99999977098977,199.999999925562
2024-10-17 16:25:00,84.50543324040511,199.99999964420783,199.9999999869591
2024-10-17 16:30:00,93.29584225929591,199.9999999103647,199.99999989666748
2024-10-17 16:35:00,114.14340066715296,199.99999988259341,199.9999999182932
2024-10-17 16:40:00,131.54672186663686,199.99999985824965,199.99999988727146
2024-10-17 16:45:00,112.8368230427383,199.9999999142016,199.9999999445879
2024-10-17 16:50:00,97.1307483135559,199.9999997702335,199.99999993519768
2024-10-17 16:55:00,97.18602343413671,199.99999985382934,199.9999998940405
2024-10-17 17:00:00,97.8823949261895,199.9999997784913,199.99999994456294
2024-10-17 17:05:00,98.73743322932876,199.99999982201732,199.99999992462514
2024-10-17 17:10:00,96.19111735482264,199.99999985911325,199.99999990705845
2024-10-17 17:15:00,97.67966102318029,199.99999982864972,199.99999995291552
2024-10-17 17:20:00,97.51959357532392,199.99999970296344,199.99999997714957
2024-10-17 17:25:00,97.17449078054248,199.9999999403969,199.99999991456363
2024-10-17 17:30:00,87.20819386577159,199.9999999106538,199.9999998659548
2024-10-17 17:35:00,87.50516777816104,199.99999995398846,199.99999987556882
2024-10-17 17:40:00,83.46742121957817,199.9999999805133,199.99999981942446
2024-10-17 17:45:00,117.2257033342313,199.999999968838,199.9999998949443
2024-10-17 17:50:00,94.12153078956841,199.99999997551384,199.99999989633406
2024-10-17 17:55:00,84.86988529036836,199.99999998253776,199.99999991998044
2024-10-17 18:00:00,86.60342454949684,199.9999999319959,199.99999982254008
2024-10-17 18:05:00,104.38271874736711,199.99999987314877,199.99999989011172
2024-10-17 18:10:00,117.42738948317289,199.99999993683087,199.9999998358521
2024-10-17 18:15:00,104.40313817991887,199.99999988710752,199.9999998415187
2024-10-17 18:20:00,120.94507640432485,199.99999986221152,199.99999992145598
2024-10-17 18:25:00,58.128219018952834,199.99999990100642,199.9999999264
2024-10-17 18:30:00,134.22771735667746,199.99999987205874,199.99999986299858
2024-10-17 18:35:00,88.35677398684501,199.99999992344812,199.99999998709816
2024-10-17 18:40:00,55.7910800536947,199.9999999062209,199.99999989314588
2024-10-17 18:45:00,74.0777833552414,199.99999992354412,199.99999982702096
2024-10-17 18:50:00,93.41734967371255,199.99999997512631,199.9999999287824
2024-10-17 18:55:00,94.03812692260341,199.99999991969278,199.99999991996415
2024-10-17 19:00:00,80.04244342307457,199.99999995674597,199.99999992878526
2024-10-17 19:05:00,69.26142364268726,199.99999996087885,199.9999999059108
2024-10-17 19:10:00,65.80680619929618,199.99999995938936,199.99999990195172
2024-10-17 19:15:00,95.7240445280487,199.99999998644026,199.99999997587275
2024-10-17 19:20:00,117.47171654622674,199.9999999609301,199.9999999306555
2024-10-17 19:25:00,148.07243440206582,199.9999998826811,199.99999993473858
2024-10-17 19:30:00,89.02574176904393,199.99999993616743,199.99999995411642
2024-10-17 19:35:00,104.69335846411785,199.9999998355174,199.99999987706113
2024-10-17 19:40:00,91.55160226495727,199.99999992214387,199.99999985889608
2024-10-17 19:45:00,85.7725098560011,199.99999985804578,199.99999983001368
2024-10-17 19:50:00,81.94120421624088,199.9999999837948,199.99999981816234
2024-10-17 19:55:00,87.40058033874085,199.99999997687377,199.99999989742088
2024-10-17 20:00:00,78.84871235354252,199.99999996747826,199.99999981773416
2024-10-17 20:05:00,81.58306210632462,199.99999976927373,199.9999998408729
2024-10-17 20:10:00,90.3690928139574,199.99999989368357,199.9999999289242
2024-10-17 20:15:00,104.15305994418635,199.99999981579032,199.9999999284517
2024-10-17 20:20:00,87.30129688272964,199.99999990548832,199.9999998763164
2024-10-17 20:25:00,116.51352145533203,199.99999997239456,199.9999998792517
2024-10-17 20:30:00,103.00096474642015,199.99999995695475,199.99999984982128
2024-10-17 20:35:00,84.2838348916217,199.999999914486,199.9999998924571
2024-10-17 20:40:00,67.89715008369384,199.9999998002824,199.99999991112392
2024-10-17 20:45:00,54.49979250287675,199.9999998655017,199.99999986660947
2024-10-17 20:50:00,59.3469116612204,199.9999998927082,199.99999984450199
2024-10-17 20:55:00,66.45173028298942,199.99999993132624,199.99999985246566
2024-10-17 21:00:00,87.84314486820863,199.9999999881282,199.99999995940954
2024-10-17 21:05:00,97.65275358160763,199.99999997063995,199.99999977812604
2024-10-17 21:10:00,101.24588739713354,199.99999995477157,199.9999999764944
2024-10-17 21:15:00,108.24994289273191,199.99999995299152,199.99999996563545
2024-10-17 21:20:00,113.32509695948087,199.99999990720784,199.99999989276932
2024-10-17 21:25:00,109.12392988088297,199.99999997277442,199.99999985395448
2024-10-17 21:30:00,83.85183679055869,199.99999992881615,199.99999998454848
2024-10-17 21:35:00,70.49275373087333,199.99999997374496,199.99999990155982
2024-10-17 21:40:00,73.2275311724763,199.99999992151618,199.99999987165285
2024-10-17 21:45:00,86.54574937773828,199.99999997061383,199.99999991891363
2024-10-17 21:50:00,91.36913442853404,199.9999999099754,199.99999990921177
2024-10-17 21:55:00,89.18601936976478,199.99999992389675,199.99999984619268
2024-10-17 22:00:00,96.59809253898919,199.9999998890518,199.99999991175147
2024-10-17 22:05:00,62.57392597426744,199.99999988254973,199.9999999254434
2024-10-17 22:10:00,76.6717901678994,199.9999998336019,199.99999994345688
2024-10-17 22:15:00,74.08722556092154,199.99999994160086,199.9999998409697
2024-10-17 22:20:00,73.52662019191162,199.9999999423852,199.9999999042999
2024-10-17 22:25:00,75.80961723841394,199.99999989660932,199.99999992456722
2024-10-17 22:30:00,73.13421549549346,199.9999999353659,199.99999988802517
2024-10-17 22:35:00,70.56148386114546,199.99999989073987,199.99999989454128
2024-10-17 22:40:00,81.51147156805116,199.99999996241465,199.99999991938625
2024-10-17 22:45:00,80.49930234356056,199.99999995563283,199.99999987128018
2024-10-17 22:50:00,76.39717417878163,199.9999999560889,199.99999987324284
2024-10-17 22:55:00,78.40050591380569,199.99999995491535,199.99999983182414
2024-10-17 23:00:00,98.03112983905362,199.99999996333585,199.99999974590105
2024-10-17 23:05:00,97.78005913071088,199.99999997111476,199.99999981939774
2024-10-17 23:10:00,97.34572317864874,199.99999992797316,199.99999986045853
2024-10-17 23:15:00,110.56954381104396,199.99999990355985,199.9999998794774
2024-10-17 23:20:00,102.92449793158814,199.99999985300738,199.9999998667854
2024-10-17 23:25:00,95.80412991280018,199.99999985718125,199.9999998679406
2024-10-17 23:30:00,104.11848834087071,199.99999979438962,199.99999969126742
2024-10-17 23:35:00,96.95525541925534,199.99999986431217,199.9999997889289
2024-10-17 23:40:00,95.46915067063532,199.99999982483882,199.99999959321627
2024-10-17 23:45:00,89.04826147027765,199.99999995356995,199.99999995609218
2024-10-17 23:50:00,82.91376356602986,199.99999989123918,199.99999960471246
2024-10-17 23:55:00,81.84478237793793,199.99999987255418,199.99999963404136
