,CP_1_1,CP_2_1,CP_3_1,PV_1_1,PV_2_1,PV_3_1,PV_4_1,PV_5_1,PV_6_1,PV_7_1,PV_8_1,PV_9_1,PV_10_1,PV_11_1,PV_12_1,f1,f2
0,0.0,11.73035886797509,0.0,4.227080513740504,0.3193429285659267,4.560598707462886,1.8537232179577898,4.805042533057692,1.9455864343968927,4.75749694036039,4.789962038421574,4.757797286308663,4.58806320737835,4.798431073020572,4.662440347778953,0.3682677795251335,136.38631771206525
1,0.0,9.910293187887492,0.0,4.799536904769689,4.809617669531744,4.803410350169584,4.790738820779611,4.811832854400042,4.803767095731736,4.807065272392116,4.77796160914196,4.775171278611086,4.798900429585012,4.811714520317134,4.810645953805495,4573.904122308078,0.02063754872629538
2,0.0,9.97145367987804,0.0,4.5263897304489324,0.0002767823893687904,4.802845296745952,2.266180521643648,4.805011143639919,2.394744785012894,4.806600073585902,4.7868709418828415,4.7551001381868785,4.80037133063697,4.807581815859807,4.803760126231986,1.9172479038249315,103.80120873469099
3,0.0,11.453536738453263,0.0,4.335749254812554,0.21119666603401047,4.6038430651162585,1.9453330901931716,4.803950138108882,2.0525137640229536,4.79717153657609,4.786567959989621,4.802157931951607,4.75200782787212,4.806469418801937,4.746578890931869,1.5604566354905132,123.22067761883736
4,0.0,9.905050431341163,0.0,4.802229944639892,1.6844103010486162,4.810643461566063,4.801579579347583,4.805044526587218,4.681437980792847,4.811670193447748,4.805996077650631,4.808088019118563,4.800537511397665,4.811252560508431,4.808682817958834,2582.3378631540872,10.972308663835891
5,0.0,9.920156025580285,0.0,4.802229944639892,1.497455236236122,4.810643461566063,4.772330406514094,4.805044526587218,4.681437980792847,4.811168505602924,4.806687044754332,4.808088019118563,4.800537511397665,4.806722510804604,4.808682817958834,2383.9486557512405,12.482036300692393
6,0.0,9.920481977421183,0.0,3.266814816663807,4.801256329175409,4.808000657239281,4.782163878482828,4.804725413723303,4.503141645458754,4.810452487552319,4.795021526109359,4.803156941286287,4.809630535945228,4.8108442241572185,4.806141402732162,3652.7356756285812,3.773969251599393
7,0.0,11.73035886797509,0.0,4.227080513740504,0.3193429285659267,4.560598707462886,1.8537232179577898,4.805042533057692,1.9455864343968927,4.798171730441911,4.789962038421574,4.757797286308663,4.79653096116991,4.798431073020572,4.662440347778953,0.8279979160205158,130.62918960561615
8,0.0,9.900990037122321,0.0,4.799747891114395,1.6203065549726765,4.726619460734412,4.743332360836663,4.811361793948183,4.76830052444947,4.797853930771663,4.8023420598373185,4.80481506305895,4.795801086217954,4.8019866175696455,4.8116723072612135,2481.7666487739366,11.970775544911522
9,0.0,9.919097930656072,0.0,4.790408305703985,1.8866977615353624,4.811959174472676,4.789082883741132,4.811484929738354,4.592128702379738,4.8110797561393355,4.805965891812165,4.809133525097036,4.799040974020474,4.776132965000406,4.808002360340948,2766.400064422032,10.581379734922907
