,CP_1_1,CP_2_1,CP_3_1,PV_1_1,PV_2_1,PV_3_1,PV_4_1,PV_5_1,PV_6_1,PV_7_1,PV_8_1,PV_9_1,PV_10_1,PV_11_1,PV_12_1,f1,f2
0,0.0,0.0,9.91529781529014,6.287944444129791,6.29852104561608,6.249794323375215,6.292569428108991,6.291803053185896,6.295992645941809,6.293833718421369,6.297776303700532,6.298714062542598,6.238564146199077,6.289292868349004,6.295806181135291,1058.2838298128045,0.028692219774269435
1,0.0,0.0,10.394960935003528,5.533660126749056,6.292898190749741,5.250049048500832,5.181679739618149,5.247386357066783,5.417681897989901,3.06232636450706,2.987361979099579,5.541157922242334,6.224193653237479,6.259792850671899,6.2017743446338995,2.0118937974636575,153.76093061975357
2,0.0,0.0,10.249094256202198,5.463005491759879,6.294383688112887,5.298439509520962,6.203702463027263,6.296600980807043,6.284320830689644,3.06232636450706,2.9889665518473363,5.541157922242334,6.291547115462818,6.287382487363761,6.167654491776204,2.0861986777581607,88.74604828056144
3,0.0,0.0,9.921241337854578,5.3859153771367145,6.298343934517638,5.256683272427264,6.196055764294986,6.150366163218846,6.29347648733608,3.9621200848129035,3.849134601600243,6.2816639710844235,6.29670333062142,5.777962813169893,6.296060590161715,3.9334459940612154,57.08578590512087
4,0.0,0.0,9.921241337854578,5.633615294279536,6.298343934517638,5.3119165098999845,6.196055764294986,6.173764288362287,6.29347648733608,3.9621200848129035,3.8434436339016114,6.290727115163507,6.270223048836539,6.281924284957356,6.296060590161715,4.020471839353663,45.5399437992871
5,0.0,0.0,9.90368669801055,6.2997600590887455,6.298713374593243,6.287233758042339,6.268591960994056,6.291464652321807,6.297377364555948,6.070073749243525,5.247704315943759,6.29864000294619,6.284623460787031,6.288417209244669,6.297155946847623,720.5301922149874,1.87756901797849
6,0.0,0.0,9.906160787791292,6.269834281889435,6.2952660489236685,6.169852384865003,6.292552928364001,6.292644567980246,6.293970263826885,5.506916379210914,5.560363937150328,6.29863125718659,6.288689086363633,6.2900908844688495,6.280686338255895,640.6651851571293,3.09936602977543
7,0.0,0.0,9.903572300223878,6.2703261784978,6.298609627282667,6.287233758042339,6.272425100755573,6.2812940168671885,6.280176297036714,4.615287764084149,4.9304481929768835,6.299898632609038,6.258092014960103,6.28850887460107,6.298774512570222,309.0720061892373,10.361478346933769
8,0.0,0.0,9.90444655369262,6.2884405257589435,6.298754858760565,6.285362945144312,6.293826187422679,6.283010277293446,6.293670207003298,4.835791621358217,5.497339622716934,6.299787847597984,6.294649762741466,6.293749454625632,6.295231814030525,475.6971784038251,5.477401365684447
9,0.0,0.0,9.901162757741755,6.270620254328374,6.294332852698205,6.250722202326378,6.270157890117195,6.296614886718852,6.290621734671745,4.6005676894746514,4.1733080943883145,6.299520131290388,6.297074762361767,6.289227104841093,6.297143420106218,191.55391692895213,15.761606482730771
10,0.0,0.0,9.90360463704079,6.270180076837995,6.294460394480734,6.293984409040944,6.272406278699024,6.291464652321807,6.290754744611409,6.237217125061178,5.171565316407584,6.298631892138351,6.258469704389934,6.29919085916956,6.296055095290673,743.6866666322151,1.7572669303298578
11,0.0,0.0,9.901282691209843,6.287522624906064,6.298662227506697,6.146625402750005,6.281422233132001,6.292949883588198,6.2969794150233795,6.139472456062695,5.17299397445091,6.2992743444787465,6.295334724273326,6.288490896397602,6.297827015491557,702.5414986644861,2.257340382872969
12,0.0,0.0,9.904462689822884,6.28844948065838,6.298527610976683,6.285362945144312,6.292378527919971,6.291549940977862,6.296010667059955,4.89059249372733,5.226142035507908,6.299787847597984,6.294649762741466,6.293749454625632,6.295231814030525,427.6883482715493,6.4900997545133166
13,0.0,0.0,9.922759074162029,6.276651347227867,6.294436962076488,6.290816500098298,6.293107775266062,6.296356138256111,6.289727970063502,4.662367200673142,4.228586484633224,6.298625389252288,6.257369148840205,6.288266173545187,6.2955581272111045,207.05378430529916,14.65458529065367
14,0.0,0.0,9.979337034668227,6.263972516598939,6.290610413589526,6.297639708440133,6.269532288950905,6.291695251544016,6.298547182973277,5.894042264284165,6.281519213316063,6.299816367417571,6.287884878561527,6.2902936172475625,6.295841165292658,960.2724059478395,0.2900954879836899
15,0.0,0.0,9.906160787791292,6.269834281889435,6.294378283727813,6.291226968662664,6.292552928364001,6.292644567980246,6.294435433641641,5.506916379210914,5.326221335048789,6.29863125718659,6.288689086363633,6.290392978818712,6.299783256450231,596.0515777777564,3.4384034297572144
16,0.0,0.0,9.904629805824921,6.278584041692654,6.29630868384285,6.229974173034455,6.271177066924123,6.290429999693923,6.27740265530674,5.610906031560398,6.233890862201461,6.29930470796708,6.290035144016844,6.288465679516448,6.2966573475875665,849.1986417334168,0.8777134174754696
17,0.0,0.0,9.906684570550821,6.276651347227867,6.294436962076488,6.261227079629858,6.293107775266062,6.298848806508914,6.289559259975426,4.678392852100048,5.0976222321640785,6.2998218766868606,6.2973838034454275,6.288266173545187,6.298167557938405,353.6970613929234,8.564485792620985
18,0.0,0.0,9.96297633810505,5.6543326840705115,6.298389154099082,5.311388862259385,6.244316205022054,6.288091488013277,6.288679164414255,4.019635469919107,3.8431005026785368,6.299295712853291,6.152607863972337,6.2887713603453825,6.292887117961479,8.40593209264955,43.80460068331712
19,0.0,0.0,9.903572300223878,6.270180076837995,6.294453034141141,6.287233758042339,6.272425100755573,6.291464652321807,6.290749632074301,4.617758403452657,5.247704315943759,6.298671953238281,6.258092014960103,6.28850887460107,6.296055095290673,373.7625641865242,8.333054720233417
20,0.0,0.0,9.911096900791243,6.096790186349143,6.295396334693409,6.283232015444915,6.2498896393571,6.280684876751961,6.295885117501007,4.250711300484031,4.498042858104692,6.299960326084719,6.293561302977934,6.288552693697131,6.299897368211117,164.32677366452327,17.36718925697765
21,0.0,0.0,9.911096900791243,6.096790186349143,6.295191423661314,6.286161754844883,6.250029994085229,6.293020559386037,6.291389378511894,4.755047100154185,4.498042858104692,6.2981848626267904,6.293561302977934,6.2898068044520805,6.299868931243934,240.08877075763274,13.343713796410084
22,0.0,0.0,10.077877042870801,5.926825459550753,6.2919210247262445,5.6777363816409885,6.298750986689423,6.283319040289339,6.298047888629321,4.222452126919053,4.106481594677514,6.298094209892407,6.299687010416579,6.288788171849009,6.298935006828587,64.72298180097874,28.185067938917687
23,0.0,0.0,9.904395557351314,6.294791561520635,6.29453444197936,6.293171718322048,6.2501997569516625,6.293090883857903,6.2947367362767706,6.189157340995134,5.768371917356629,6.29966689971387,6.296945644762608,6.289801377779085,6.298929729629865,888.8928956606696,0.5425824929307057
24,0.0,0.0,9.901093995531237,6.250527432891358,6.297003867749054,6.286661458660595,6.2728761129098185,6.291464652321807,6.290691920349562,6.255799348530714,6.236170092575016,6.298671953238281,6.258479423126826,6.28954183701591,6.299263449697422,1027.7589331505408,0.07444627717688379
25,0.0,0.0,9.902086606167131,6.29403867239366,6.290399966390667,6.297612034829655,6.281219031696636,6.296688482024687,6.295703622061565,6.0934274141020595,4.97335265927284,6.299911366989725,6.225392721330188,6.289690332836237,6.299995860020774,658.9543550439231,2.7641318094723184
26,0.0,0.0,9.90360463704079,6.270180076837995,6.294453034141141,6.286401955405795,6.272406278699024,6.291464652321807,6.290749632074301,6.237217125061178,5.804407180887932,6.298671953238281,6.258092014960103,6.288505337282077,6.296055095290673,909.3161972511696,0.5060837904730033
27,0.0,0.0,9.90369201287446,6.2997490334489035,6.298700357275009,6.287305235556737,6.268570001501445,6.297510300566858,6.291382269202656,6.098534782860492,6.281825554516224,6.299891139419827,6.298997373455322,6.289794796105557,6.29995353564444,1001.5466784030406,0.08282056333579327
28,0.0,0.0,9.920595537338524,5.633615294279536,6.298343934517638,5.564808628491909,6.196055764294986,6.16403038429146,6.299123334554548,3.9619095609986306,3.849134601600243,6.299265957238712,6.271008918493897,6.295040108756842,6.296060590161715,12.65217762789638,41.88164438417921
29,0.0,0.0,9.900054599632304,6.272085413082109,6.296900503899702,6.26657956775317,6.252107321600401,6.2926055097579425,6.294685475573502,4.859245922482657,5.397561533374711,6.299575121780758,6.296946303741919,6.289800531235532,6.2962668966074045,453.9285521512379,6.178405708048519
30,0.0,0.0,9.900392332289165,6.276651347227867,6.294791687062014,6.252318051046813,6.268217423337935,6.293819065073968,6.299523460644989,4.734942248116064,4.548050777613117,6.298819396532245,6.2376366208098855,6.2882732785329205,6.2955744602826496,259.72639694872277,12.329804840142938
31,0.0,0.0,9.970646447204198,6.253248817069623,6.298463725270619,6.250402098737764,6.280357494240725,6.292917977313938,6.298069363379992,4.89059249372733,4.513159313897455,6.296017209168836,6.294511151746805,6.296507134265784,6.299806052218327,286.3426413154985,11.128543514110921
32,0.0,0.0,9.902086606167131,6.27651480967946,6.298690113071661,6.284016164433189,6.2699741656328785,6.297292718951962,6.291330806573471,6.089307724754949,5.3902692934425795,6.299690298873564,6.223058088494087,6.289894606396674,6.2999971021018775,758.7284064146407,1.66400739887987
33,0.0,0.0,9.901815727084347,6.278985332173407,6.2986900561792325,6.28694148592502,6.288746588316243,6.28108172351304,6.291332637410475,5.33371863168625,5.187746407064496,6.299887768353028,6.296034907665208,6.289859966065448,6.299999902890249,518.5523286733928,4.695778885658275
34,0.0,0.0,9.90103081072439,6.297310337117478,6.29690772986917,6.286244660233825,6.26995762931152,6.29643864234774,6.291330806573471,4.846788151726503,5.554427462117951,6.299849797584654,6.297584888162512,6.289798971547495,6.296558096959419,492.15774863115774,5.183831110522786
35,0.0,0.0,10.077877042870801,5.926825459550753,6.298737499968491,5.6777363816409885,6.298750986689423,6.29166758322655,6.298047888629321,4.222452126919053,4.016902355287625,6.298094209892407,6.258018128795254,6.288532461032634,6.2998976610199104,56.203346004533145,29.423434681449155
36,0.0,0.0,9.916307821994614,6.298156960351654,6.299313505956822,6.258768791342749,6.289904719308397,6.281514044639027,6.28978917401673,6.291973157289202,5.387479005469608,6.299701962869269,6.239602012868777,6.2884809702510704,6.296824085211009,814.4652832311552,1.1631441537585852
37,0.0,0.0,9.903056108173185,6.252759198500999,6.294807759126667,6.287233758042339,6.291223407804469,6.291296293972395,6.290749632074301,6.279692733840273,5.247704315943759,6.299575781477275,6.285388019798712,6.293895258197969,6.297155946847623,771.4372182108186,1.4125747852453483
38,0.0,0.0,9.901224825741958,6.2647612153749925,6.298574071185719,6.1472633164666,6.269790017519174,6.292949883588198,6.295885117501007,4.620194071324754,4.807533948487628,6.295940151643067,6.291812288529337,6.2965341670576676,6.2999511449496115,272.9935037929273,11.688265962243337
39,0.0,0.0,9.90392156802158,6.287688346744003,6.294443840365016,6.28819183450797,6.293828203300554,6.291386197056486,6.291249627583546,6.092580900971245,5.78555309857827,6.2999165684412075,6.258092014960103,6.289282666528319,6.296841009260701,866.691154732273,0.6904707425590768
40,0.0,0.0,9.901162757741755,6.270620254328374,6.294332852698205,6.250732506412981,6.270157890117195,6.296614886718852,6.290621734671745,4.249730131235178,4.4749776666947545,6.299520131290388,6.296973693899436,6.2892216424594025,6.297143420106218,176.90489584738904,16.155200060876833
41,0.0,0.0,9.90175147730542,6.270075267191491,6.292235052495453,6.286401955405795,6.272406278699024,6.291553284497572,6.290803383761022,6.275005580696008,5.804407180887932,6.298638045204903,6.26624371206844,6.2944572529368035,6.29551653054333,919.877741501661,0.43858363949032364
