,CP_1_1,CP_2_1,CP_3_1,PV_1_1,PV_2_1,PV_3_1,PV_4_1,PV_5_1,PV_6_1,PV_7_1,PV_8_1,PV_9_1,PV_10_1,PV_11_1,PV_12_1,f1,f2
0,0.0,0.0,9.966271026414312,4.981824997055093,5.50130032035531,4.422284635360538,5.3740621873999235,5.5023088819535095,5.502669601644231,3.1117598304043925,3.010961764144937,5.502979375287563,5.497751154858977,5.482844821782653,5.502994669689153,3.3425986470108655,44.27914633736816
1,0.0,0.0,9.965027886208764,5.497100920430856,5.5025563655187195,5.4987906442174985,5.498348081198958,5.503536053751715,5.5031777273369595,5.4937960777012655,5.4875126454625125,5.5038411050630245,5.496914263241398,5.486912577814067,5.502740713320466,1419.4012136953245,0.005295884050119851
2,0.0,0.0,9.930843858138575,5.1663077402032025,5.502301006556533,4.7029571311840135,5.37418932216734,5.502681431028138,5.500756990903262,3.1267762084439368,3.033174708102148,5.503889812755223,5.47944069440167,5.483115847643283,5.495988962944942,13.170789150999855,38.148165791086875
3,0.0,0.0,9.904513918777946,5.107642056048323,5.501293985132901,4.399803697852381,5.499503464426821,5.3900074172221935,5.503921407518511,3.2021841147879426,3.126402854961243,5.50366625916679,5.496077671972432,5.486856086304655,5.503376367108648,11.11109906508211,40.0342775398314
4,0.0,0.0,9.901086734572976,5.487423774606555,5.501050854083755,5.439072627437486,5.503261011962647,5.502329081745959,5.491307958782371,4.724627059453642,4.881320747604803,5.503002203552951,5.497343655623008,5.503984955466971,5.496016856552764,913.2704960146916,2.3020755198190157
5,0.0,0.0,9.901815938625665,5.503692518803492,5.502546823215744,5.460760849717826,5.497564482122124,5.503580084477068,5.500842630832298,4.711538655897437,3.8429889445115624,5.50038201567729,5.4972935012463156,5.489816281845757,5.49925863140318,579.7623475867659,6.440096799796141
6,0.0,0.0,9.91889061105466,5.503670646954804,5.5019960000319195,5.478824495114499,5.502909170512599,5.503220572070588,5.5007130913916935,4.673779540924432,4.13639824699886,5.503851363600924,5.49807674382695,5.480857716280379,5.500404357150224,663.2363171320569,5.1225180864101105
7,0.0,0.0,9.92997761601811,5.497534007794772,5.502314093731914,5.498620668824633,5.503587581800825,5.502518543813373,5.485047507849987,4.5548334514755995,4.32925066667347,5.503086990234999,5.4939185169919735,5.500412472934862,5.501370018442613,697.4211508930041,4.732824091034193
8,0.0,0.0,9.902023080539452,5.502062696496283,5.502441643953405,5.439399673023291,5.502502008955004,5.503669249386657,5.490489688222118,3.6885652500160897,3.496379614931512,5.503125254642029,5.494233103516148,5.500117517939939,5.47758545792523,220.2262135271884,15.582194454697726
9,0.0,0.0,9.916226811272821,5.497078235523742,5.496709736999646,5.4983561315483405,5.498252936508231,5.502606511131118,5.5031777273369595,5.1674830767560875,5.486741789577997,5.503797716905947,5.496914263241398,5.486872750014998,5.502421402644979,1291.8349141566382,0.16612775097071605
10,0.0,0.0,9.921284415975078,5.502113856167681,5.502004799815021,5.4924181741199884,5.497311061017383,5.503789442618078,5.501632980264671,4.237429938426474,5.169949573888149,5.503889561188433,5.498007132917123,5.483870529508998,5.503540452104569,863.1655140314034,2.729244415077239
11,0.0,0.0,9.927771225646412,5.500635847030731,5.502657902057877,5.339501062477532,5.501891730767107,5.503105050134665,5.496836924151841,3.6460081789895478,3.356737676417506,5.502223842833178,5.502770842623344,5.480487472555217,5.496091440046078,176.26583293476895,17.800400031133005
12,0.0,0.0,9.933627818922654,5.497436461111176,5.502011946263906,5.462609604295269,5.454332601930092,5.50352177917069,5.48330222308787,4.728430610564458,5.147854446362766,5.503901090387122,5.502468583243482,5.50123136488561,5.499164661811651,1016.7085169997257,1.5919742686829041
13,0.0,0.0,9.921628183550057,5.502202623714246,5.502545738889971,5.483202204051078,5.497313303238125,5.503564067164789,5.503944729402564,4.2241703231363505,4.7338578209001705,5.502365192756988,5.5037342984040745,5.5012825336888955,5.500363842957497,713.3426200178269,4.365815183543295
14,0.0,0.0,9.900001190388169,5.502810055276058,5.5028128910426695,5.495128872177517,5.500775580319721,5.502581335594718,5.4958061728331336,5.318556172130251,4.766281146199514,5.503229774209385,5.503517418374944,5.501370681739814,5.4993879065721485,1088.7872729120572,0.9134427581969315
15,0.0,0.0,9.926915419981228,5.21626232039255,5.501362447145319,4.859110782130317,5.503407007630525,5.50261203367894,5.502624142066074,3.117738912288771,3.074631990821659,5.502914997323404,5.501082720762451,5.497959428579015,5.500205767090699,28.0663727528619,33.27083283188889
16,0.0,0.0,9.900272460699515,5.4278787920098255,5.501939805690015,4.727062098785824,5.499759671318975,5.502295156527004,5.495607374993152,3.124196132481777,3.0760049491404304,5.502984151764034,5.497773816471328,5.5027956272544,5.50299411446435,33.43781272766592,32.33865139277423
17,0.0,0.0,9.901267374683833,5.215200911009758,5.501939805690015,4.732314199723483,5.499992920848364,5.502300631159886,5.5030601334129905,3.1126162177120604,3.0456913180842555,5.501067839865916,5.497773816471328,5.503340344274301,5.503231194079026,19.52200770778886,35.15862239874242
18,0.0,0.0,9.916722499960924,5.497370767840894,5.502004799815021,5.4924181741199884,5.500935695811324,5.503362366919839,5.49716199682745,5.354067874408275,5.148371861003687,5.503889561188433,5.498007132917123,5.485004930298665,5.503540452104569,1237.0454749117928,0.31569158909202794
19,0.0,0.0,9.916194043892048,5.484520203727383,5.5021276043329586,5.160087028374444,5.500814137558606,5.503198165603978,5.496887606745175,3.315336905935463,3.2421368778882655,5.503891110975518,5.501027619636221,5.489132506761099,5.503147329676836,94.849282578328,23.480739708091676
20,0.0,0.0,9.927442563309349,5.502197758919703,5.502182911492673,5.4679426541698595,5.5025362182303335,5.503198870249262,5.4970881757307,4.251442391640161,5.035775152428799,5.503988286558976,5.49356564686419,5.482268133208632,5.501481380780416,817.884563929595,3.2556154808753277
21,0.0,0.0,9.902808209031212,5.220394619761073,5.496785466320944,4.732282688472882,5.3659074844333,5.502322859042899,5.4949968955045785,3.1509647020191194,3.0343812482958796,5.503891383072785,5.498756486145014,5.494383626214112,5.498937608123349,18.52237978232653,36.650854643874546
22,0.0,0.0,9.921557353924799,5.5019308405001714,5.502586920834769,5.468095944565029,5.501891566773314,5.501367757281825,5.502646568323483,4.567970330048833,4.184747462782411,5.503306997302679,5.496657116636084,5.500706190909111,5.500205715656065,642.996473147959,5.363330690267167
23,0.0,0.0,9.900667512773223,5.5037004951599515,5.499895104516858,5.46196743941752,5.502088894843972,5.502531790280067,5.496738994862171,3.7075566604308596,4.113136482590399,5.503353668973865,5.439346404752563,5.480737546636589,5.499974365548651,368.9990968746024,11.135383143133614
24,0.0,0.0,9.91591459365589,5.501193994260237,5.4993367632348535,5.4533633313857255,5.5025362182303335,5.466246262941554,5.496853222422251,3.739878651925663,3.9885512827869287,5.503174609179401,5.49725231520116,5.483292125454188,5.503203211680189,344.99177652413897,11.649374559043482
25,0.0,0.0,9.927442563309349,5.502064032319337,5.502182911492673,5.4679426541698595,5.503377490521341,5.50297121369612,5.49718125606974,4.263743470031682,4.365855773807366,5.50399681101314,5.493123945121292,5.481794405344965,5.499383240564945,605.6852210309384,6.07318256446931
