,CP_1_1,CP_2_1,CP_3_1,PV_1_1,PV_2_1,PV_3_1,PV_4_1,PV_5_1,PV_6_1,PV_7_1,PV_8_1,PV_9_1,PV_10_1,PV_11_1,PV_12_1,f1,f2
0,10.014918285104034,0.0,0.0,6.8358347030457605,6.835864795459944,6.827372631748608,6.828546461846656,6.834576176248412,6.833115181015347,6.835594606840528,6.831099431366768,6.821176516680288,6.831102766098041,6.826320613118911,6.831925810410141,690.9082364650078,0.0035367173100777816
1,12.057971140831398,0.0,0.0,6.657765058138857,4.934106661015987,3.4430098849196344,3.7717556802094157,3.7864572846305484,3.8578771600390604,6.725912901886594,6.694053739621112,6.678861850648754,6.704027063468474,6.753094059713309,6.802329264612059,0.8236845750544756,231.73209902411966
2,10.152898524178378,0.0,0.0,6.811850103470721,5.629938253445957,4.09554468823864,6.399156147491893,6.504354735361017,6.5401116415168765,6.7638988018637916,6.720310560283092,6.64219928998337,6.783179689553638,6.0488518475804876,6.831769900074427,1.035318062546389,39.19804664714902
3,10.152898524178378,0.0,0.0,6.811850103470721,5.629938253445957,4.09554468823864,6.399156147491893,6.504354735361017,6.5401116415168765,6.7638988018637916,6.720310560283092,6.64219928998337,6.783179689553638,6.798180663819289,6.830011925651626,1.0353557706251977,30.39607441293524
4,10.008847478591006,0.0,0.0,6.835902533629779,5.652984621498002,4.116943356592143,6.789479049338381,6.788617913332562,6.819864369787514,6.827935789669376,6.806402587400003,6.828706878557574,6.832489875378618,6.826098588478667,6.811097036605442,1.4768095016090421,16.772935131715098
5,9.936857201980729,0.0,0.0,6.835914159916637,6.833895428031781,6.66773848820528,6.826349650738523,6.833461015425118,6.834246305091649,6.833002523214127,6.833303907204477,6.8306110668670605,6.829627918275044,6.835750165356373,6.833941132353536,593.5791135415294,0.04168058668240518
6,9.941660885377026,0.0,0.0,6.8351420897148305,6.835596693102605,6.71695261689008,6.809423217689251,6.834555035065126,6.819994182642634,6.831136038055771,6.8294759888723195,6.820273317193169,6.831338962687734,6.83566531604661,6.832747339071929,620.9869432590092,0.0398797716660323
7,9.938643831455215,0.0,0.0,6.835688240378506,6.83543112870525,6.640452335242643,6.809278857536554,6.828359777455773,6.8283193209045585,6.827491352120585,6.833956711294734,6.820030091671694,6.8310147311597476,6.835472714096941,6.832349453709085,578.2266917584794,0.07516112069037079
8,9.985974140109324,0.0,0.0,6.83595323463016,5.789673159964353,4.257453024657681,6.827908629592058,6.823718294190422,6.820067399207797,6.831192268392501,6.8104424600142215,6.826150118302938,6.8292970048675254,6.835562141162365,6.811151342172989,3.19705679402832,13.938506455655206
9,9.946788203805477,0.0,0.0,6.835805486867342,6.066000977478588,4.390945039403186,6.808610796755571,6.828230412491204,6.830711406684098,6.8288144919997515,6.832730136261596,6.820879964176029,6.8289744719185554,6.826386101124786,6.8324880225665146,20.535940675785984,10.899391793053663
10,9.936673823413797,0.0,0.0,6.835945350582773,6.834732262364191,6.5930760727230036,6.814820632222258,6.834369692898923,6.834470898444206,6.831008897702155,6.8268655002516985,6.830578751455081,6.831064875921236,6.835721272248737,6.831962422382693,552.6427167186529,0.08843686923018407
11,9.927362128443527,0.0,0.0,6.835917401236155,6.817408580435322,5.825834146144493,6.827858884604515,6.833594916529724,6.833838454399081,6.833305482001944,6.8342214609520315,6.831215577283987,6.831095773331733,6.835578646702067,6.824349883024448,341.5274509818732,1.1401558226567698
12,9.935820310137334,0.0,0.0,6.83567878627193,6.835584646574393,6.821497493869427,6.828781617857963,6.835607950317366,6.825508621658283,6.835594606840528,6.831099431366768,6.819986888298538,6.831102766098041,6.826321893704523,6.831925810410141,679.5652651437341,0.00537428084492434
13,9.934139935282557,0.0,0.0,6.83580485067287,6.835146335095959,5.5991993926831,6.826417381507799,6.827736479882657,6.832787465844551,6.833147719632319,6.8333065184052035,6.820536865566266,6.830974739277602,6.835339425324321,6.834820616893939,300.58885665191167,1.6558084539481595
14,9.955649401909161,0.0,0.0,6.835572930526798,6.835552914151477,5.68324858853575,6.809213437510751,6.815083986143885,6.834630535381165,6.828679609251335,6.833759371410329,6.820244101497303,6.831117503473429,6.825497032868774,6.811513761687327,320.0656599558769,1.6075354860405917
15,9.95564982503394,0.0,0.0,6.835572343687568,6.064151731859709,4.957966003068166,6.809213437510751,6.834441570935376,6.822295521835365,6.828679609251335,6.833759371410329,6.820232292223694,6.831117503473429,6.824407849755873,6.832795366139114,77.88030211224087,7.493180276282959
16,9.96201369046254,0.0,0.0,6.835814468099071,6.835424234653767,5.888220459443762,6.80990183442923,6.835503149306637,6.835291342019834,6.826650497886231,6.834031233539623,6.820524919566274,6.830590512868702,6.824750901489113,6.833957941136194,362.7806636605576,1.0431323429427366
17,9.936473456790253,0.0,0.0,6.835913136872663,6.835690076334494,5.955960331812305,6.826700371026697,6.834147583532899,6.833959042449867,6.832974136205366,6.8290657640830466,6.830409374060469,6.830994208475862,6.835723719890582,6.83168915015301,373.3433104690448,0.8441440186601364
