,CP_1_1,CP_2_1,CP_3_1,PV_1_1,PV_2_1,PV_3_1,PV_4_1,PV_5_1,PV_6_1,PV_7_1,PV_8_1,PV_9_1,PV_10_1,PV_11_1,PV_12_1,f1,f2
0,9.942676690076901,0.0,0.0,7.147510709738501,5.362686472717412,4.483024169613313,7.00673370014002,7.110151695907253,7.163391359673604,7.163169042683604,7.16283978236002,7.1423508835463085,7.157323370999489,7.158408795570451,6.902903290132724,0.033704009721310914,25.219820829282543
1,9.906491247435516,0.0,0.0,7.164789487891021,7.139382979495801,7.1651742137252645,7.161735369498964,7.163087902627721,7.164233351751126,7.165121170034753,7.158102658247168,7.164432926344973,7.1636153816141155,7.158691358336673,7.161485355027327,635.0990893585558,0.0027641402461115487
2,9.942676690076901,0.0,0.0,7.147510709738501,5.358130989127378,4.483024169613313,7.00673370014002,7.106714401717717,7.132773084455245,7.163169042683604,7.16283978236002,7.1423508835463085,7.155256365511532,7.130900645571679,7.160794870904946,0.1099055614951947,23.35043324965005
3,9.942676690076901,0.0,0.0,7.165112296837472,5.362686472717412,4.483024169613313,7.00673370014002,7.110151695907253,7.164828732257903,7.165116158351618,7.163531945300515,7.144413653957209,7.157323370999489,7.158408795570451,6.903829560511954,0.07390533219180852,24.972674410253475
4,9.90124121439342,0.0,0.0,7.164871613532873,5.722531732260252,4.891315949460441,7.158355839583843,7.162111606604674,7.164079663369875,7.163442272701245,7.164602445591807,7.160996765550653,7.164190846932348,7.159346344919355,7.162324388966561,28.46578799049985,14.019466297778026
5,9.971586370492911,0.0,0.0,7.165173602803016,5.596238520390135,4.903336914286506,7.164962758080807,7.163364664792496,7.151932807399983,7.165014987054623,7.164930749239088,7.165195027701258,7.164190277541313,7.1602919743451485,7.161860403615901,23.587121030907525,14.868231322083425
6,9.932110574256171,0.0,0.0,7.16509824529505,5.367109144901372,4.500316704956966,7.1577054483244265,7.163436484211941,7.164869047257214,7.164904631726476,7.162931164614346,7.14548361015841,7.164923416866529,7.158739721472362,7.161344384764938,1.554400512512184,20.300118145806927
7,9.911627375594062,0.0,0.0,7.164625282032231,6.924478899471878,6.5135892385172385,7.162852742134354,7.1644327218357065,7.165160687818435,7.165151506971667,7.157873212208328,7.162547719940064,7.163607565563576,7.160004677615782,7.161083150861478,454.6208505150388,0.8409253890132724
8,9.918902930984187,0.0,0.0,7.165151673463344,5.827300028729247,4.941978662646758,7.163004841044638,7.162688153494662,7.15675061631066,7.164416044574035,7.163823644447835,7.158942699628428,7.164709309917967,7.15007768133953,7.163496860209087,41.39109386082326,12.960626625644693
9,9.90222511289951,0.0,0.0,7.164883917487083,6.996481287267593,6.907765814161434,7.15835976568205,7.160586195811475,7.163870926973241,7.161153952058344,7.164878092121561,7.145661479311183,7.160874291630698,7.163540541493232,7.164350619982709,548.9325098140655,0.22091914080097333
