,CP_1_1,CP_2_1,CP_3_1,PV_1_1,PV_2_1,PV_3_1,PV_4_1,PV_5_1,PV_6_1,PV_7_1,PV_8_1,PV_9_1,PV_10_1,PV_11_1,PV_12_1,f1,f2
0,0.0,9.901654233628904,0.0,4.959519549049982,5.160117031373586,5.029101434713449,5.087833734906436,5.159920423767493,5.091616302218873,5.157420561530567,5.157935369901162,5.147606806872317,5.159436270898179,5.1606797653466305,5.156996999834064,2557.6527434287527,0.25021960638680957
1,0.0,11.657752697961715,0.0,2.663279360524983,5.15570540772394,3.7106256777938236,1.9223709625110534,4.844078214102619,2.001944790378062,5.159153295607816,5.155438875833314,5.158940711246099,5.1581715935802634,5.160362228132558,5.143099652555565,0.4799227291929641,114.38800975003922
2,0.0,9.902284479768083,0.0,2.71250576479415,5.160522410090303,3.7872982256782386,2.8480752402267266,5.160649825248334,2.8535903397776687,5.159828599861513,5.152697351108261,5.159651904960557,5.152402084764377,5.158963173773988,5.155251472116276,10.141586522433172,71.68953722688002
3,0.0,11.681317089938318,0.0,2.663279360524983,5.15570540772394,3.7676497208589885,1.9223709625110534,4.844078214102619,2.001944790378062,5.159153295607816,5.155438875833314,5.158940711246099,5.1581715935802634,5.160362228132558,5.143099652555565,2.994337482560959,113.17149063275608
4,0.0,9.90011332703037,0.0,2.9657756308330177,5.150323481639912,4.251798991337266,3.380779649344832,5.160687487003151,3.166860080146405,5.15948198996082,5.154931232880787,5.145448331818214,5.152132923620708,5.159988373593215,5.160573651565346,256.0440916487857,47.88116841322056
5,0.0,9.901719657159331,0.0,3.0851606383213013,5.150280110627719,3.971425062905332,3.367272132311454,5.1604847019847435,3.118633080148234,5.158300752478466,5.125255399931963,5.1523523368928075,5.155657139101117,5.1577675836933725,5.1604702781543486,206.90540697832714,51.34216312271836
6,0.0,9.905515194761636,0.0,2.811290815846086,5.156754594177853,3.7562661211219117,2.8480558674583802,5.159209691116588,2.99120218002784,5.1600856421751935,5.152692873617446,5.159321515134351,5.119395190847478,5.158983019228696,5.155312476876484,30.955434651036327,68.88724145564186
7,0.0,9.904751303258903,0.0,4.054173646887276,5.1606257477225785,4.985766641041939,4.886546227695202,5.1604995091671375,4.687470151276761,5.1372290749218115,5.15569864667905,5.156302365253436,5.1592283397015155,5.160176979077454,5.157870376987257,1926.601324903784,4.271728800240183
8,0.0,9.91903862730819,0.0,4.054173646887276,5.1606257477225785,4.985766641041939,5.067206697180165,5.160066516581125,4.687470151276761,5.1595357086418625,5.155774645151005,5.156302365253436,5.159228812446225,5.160185861673619,5.157842272926372,2002.2457680925766,3.4753338879817477
9,0.0,9.900316531389299,0.0,2.8306361956365707,5.160158848662647,3.9919882633524693,2.9643480804049234,5.160529646132826,3.181131578743911,5.156478894059104,5.155840572338543,5.156401922821198,5.160578650403966,5.160593773711857,5.14404236297006,94.10192447836914,59.377427503922135
10,0.0,9.90521253662078,0.0,2.8651990510493177,5.1557260712282185,3.973495058373272,2.8645000972837513,5.159635606242088,2.8872606829683054,5.158899581412884,5.15490205424849,5.142149499795039,5.160594473807181,5.159769577445548,5.158467299763129,48.690616491291536,65.41258575462093
11,0.0,9.919044160556558,0.0,4.053829963573517,5.160261874271413,5.116231477010791,5.080210008072382,5.159906117200161,4.684768337028389,5.158839527360706,5.155535584516182,5.15691854492484,5.155242699949138,5.159818287987281,5.157864448945432,2059.3111530595284,2.989361251283547
12,0.0,9.902180095664864,0.0,3.508717399026882,5.157676800597968,4.375689497157561,3.8391633620123686,5.160612702163763,4.282400308199406,5.159888938213534,5.14779067780756,5.1561084651942295,5.159877145047541,5.160173372772404,5.158109562011978,941.6708785531288,21.736067611145813
13,0.0,9.907021289566341,0.0,2.77419804360856,5.160022689706755,3.9766199930057295,2.9198744746233496,5.16051022639167,3.1098894457521675,5.13675869071086,5.157942575564542,5.143960205760686,5.160324985995156,5.159616563348483,5.141330682668605,73.87903300982528,62.84296096571165
